##NAMES=Metauranocircite-I
##RRUFFID=R050575
##IDEAL CHEMISTRY=Ba(U^6+^O_2_)_2_(PO_4_)_2_&#183;8H_2_O
##LOCALITY=Voightland, Saxony, Germany
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Yellow platy crystals with minor intergrown quartz
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R050575
##MEASURED CHEMISTRY=(Ba_0.98_Ca_0.02_)_Σ=1_(U_1.00_O_2_)_2_(P_1.00_O_4_)_2_·6.13H_2_O
93.77539, 1075.686
94.25751, 1034.469
94.73962, 1053.809
95.22174, 1124.386
95.70386, 1212.721
96.18597, 1309.601
96.66809, 1414.685
97.15021, 1526.180
97.63232, 1643.545
98.11444, 1772.310
98.59656, 1916.927
99.07867, 2077.912
99.56079, 2256.644
100.0429, 2453.567
100.5250, 2667.775
101.0071, 2895.453
101.4893, 3131.643
101.9714, 3384.300
102.4535, 3664.894
102.9356, 3976.611
103.4177, 4312.993
103.8998, 4669.598
104.3820, 5056.981
104.8641, 5445.999
105.3462, 5844.674
105.8283, 6246.184
106.3104, 6633.634
106.7925, 6993.755
107.2747, 7350.607
107.7568, 7717.572
108.2389, 8126.685
108.7210, 8505.955
109.2031, 8836.521
109.6852, 9117.787
110.1674, 9416.407
110.6495, 9727.383
111.1316, 10060.79
111.6137, 10425.21
112.0958, 10810.72
112.5779, 11241.69
113.0601, 11731.58
113.5422, 12294.21
114.0243, 12869.80
114.5064, 13443.31
114.9885, 14024.82
115.4706, 14635.17
115.9528, 15315.30
116.4349, 15993.98
116.9170, 16630.67
117.3991, 17222.32
117.8812, 17800.84
118.3633, 18390.91
118.8455, 18976.30
119.3276, 19522.84
119.8097, 20019.56
120.2918, 20478.55
120.7739, 20904.72
121.2560, 21302.60
121.7382, 21668.63
122.2203, 21990.39
122.7024, 22275.46
123.1845, 22549.07
123.6666, 22829.28
124.1487, 23103.93
124.6309, 23361.03
125.1130, 23576.75
125.5951, 23788.96
126.0772, 24034.40
126.5593, 24311.27
127.0414, 24603.16
127.5236, 24900.92
128.0057, 25203.04
128.4878, 25513.23
128.9699, 25815.40
129.4520, 26131.36
129.9341, 26506.29
130.4162, 26942.02
130.8984, 27394.58
131.3805, 27818.46
131.8626, 28219.16
132.3447, 28627.84
132.8268, 29064.00
133.3089, 29519.05
133.7911, 29889.54
134.2732, 30085.36
134.7553, 30163.80
135.2374, 30261.56
135.7195, 30379.82
136.2016, 30475.88
136.6838, 30523.74
137.1659, 30524.61
137.6480, 30537.94
138.1301, 30571.24
138.6122, 30605.93
139.0943, 30607.34
139.5765, 30571.03
140.0586, 30522.17
140.5407, 30468.92
141.0228, 30408.05
141.5049, 30356.02
141.9870, 30312.71
142.4692, 30276.95
142.9513, 30246.65
143.4334, 30220.51
143.9155, 30200.07
144.3976, 30187.68
144.8797, 30190.76
145.3619, 30181.12
145.8440, 30150.40
146.3261, 30103.70
146.8082, 30071.03
147.2903, 30055.41
147.7724, 30049.41
148.2546, 30048.66
148.7367, 30054.86
149.2188, 30064.29
149.7009, 30080.45
150.1830, 30102.82
150.6651, 30115.57
151.1473, 30114.27
151.6294, 30106.89
152.1115, 30099.11
152.5936, 30085.40
153.0757, 30077.50
153.5578, 30082.79
154.0400, 30102.57
154.5221, 30106.40
155.0042, 30077.94
155.4863, 30038.76
155.9684, 30007.50
156.4505, 29990.17
156.9327, 29975.21
157.4148, 29959.65
157.8969, 29943.08
158.3790, 29926.05
158.8611, 29916.94
159.3432, 29904.43
159.8254, 29876.11
160.3075, 29811.61
160.7896, 29746.38
161.2717, 29692.22
161.7538, 29650.22
162.2359, 29622.03
162.7181, 29625.18
163.2002, 29639.95
163.6823, 29638.71
164.1644, 29588.77
164.6465, 29537.50
165.1286, 29511.96
165.6108, 29519.17
166.0929, 29535.34
166.5750, 29555.49
167.0571, 29575.57
167.5392, 29588.46
168.0213, 29585.75
168.5035, 29576.73
168.9856, 29567.94
169.4677, 29560.06
169.9498, 29551.57
170.4319, 29542.99
170.9140, 29532.93
171.3962, 29518.41
171.8783, 29491.63
172.3604, 29462.45
172.8425, 29440.97
173.3246, 29429.85
173.8067, 29425.38
174.2889, 29431.51
174.7710, 29443.99
175.2531, 29448.21
175.7352, 29429.75
176.2173, 29399.66
176.6994, 29372.46
177.1816, 29350.87
177.6637, 29333.28
178.1458, 29315.81
178.6279, 29299.45
179.1100, 29290.34
179.5921, 29302.41
180.0743, 29323.29
180.5564, 29328.16
181.0385, 29308.34
181.5206, 29274.89
182.0027, 29236.36
182.4848, 29194.10
182.9670, 29162.53
183.4491, 29157.78
183.9312, 29172.21
184.4133, 29185.40
184.8954, 29194.57
185.3775, 29198.32
185.8597, 29193.34
186.3418, 29179.73
186.8239, 29161.39
187.3060, 29140.36
187.7881, 29116.94
188.2702, 29093.30
188.7523, 29070.15
189.2345, 29047.09
189.7166, 29024.07
190.1987, 29001.44
190.6808, 28975.74
191.1629, 28935.80
191.6451, 28885.67
192.1272, 28857.28
192.6093, 28865.22
193.0914, 28897.97
193.5735, 28920.08
194.0556, 28931.50
194.5378, 28936.86
195.0199, 28937.46
195.5020, 28933.63
195.9841, 28934.95
196.4662, 28946.41
196.9483, 28963.96
197.4305, 28968.97
197.9126, 28958.35
198.3947, 28945.07
198.8768, 28940.54
199.3589, 28943.94
199.8410, 28956.12
200.3232, 28983.53
200.8053, 29019.95
201.2874, 29024.73
201.7695, 28988.82
202.2516, 28947.29
202.7337, 28941.81
203.2159, 28978.28
203.6980, 29004.07
204.1801, 29002.97
204.6622, 28978.69
205.1443, 28966.94
205.6264, 28973.77
206.1086, 28980.36
206.5907, 28963.61
207.0728, 28918.94
207.5549, 28878.07
208.0370, 28850.55
208.5191, 28835.38
209.0013, 28812.52
209.4834, 28778.18
209.9655, 28743.37
210.4476, 28718.86
210.9297, 28704.99
211.4118, 28702.22
211.8940, 28716.57
212.3761, 28747.37
212.8582, 28756.86
213.3403, 28739.12
213.8224, 28710.10
214.3045, 28685.86
214.7867, 28665.80
215.2688, 28652.19
215.7509, 28645.33
216.2330, 28645.17
216.7151, 28651.08
217.1972, 28662.18
217.6794, 28679.89
218.1615, 28708.19
218.6436, 28754.47
219.1257, 28791.18
219.6078, 28810.89
220.0899, 28813.53
220.5721, 28807.25
221.0542, 28786.70
221.5363, 28763.29
222.0184, 28750.08
222.5005, 28752.21
222.9826, 28751.98
223.4648, 28743.97
223.9469, 28727.93
224.4290, 28720.16
224.9111, 28721.92
225.3932, 28730.80
225.8753, 28746.50
226.3575, 28775.71
226.8396, 28797.33
227.3217, 28804.57
227.8038, 28797.42
228.2859, 28795.89
228.7680, 28802.36
229.2502, 28812.04
229.7323, 28820.04
230.2144, 28824.54
230.6965, 28832.08
231.1786, 28847.46
231.6607, 28870.72
232.1429, 28877.36
232.6250, 28855.70
233.1071, 28830.54
233.5892, 28826.08
234.0713, 28855.04
234.5534, 28878.88
235.0356, 28888.51
235.5177, 28884.43
235.9998, 28886.83
236.4819, 28895.45
236.9640, 28910.39
237.4461, 28933.46
237.9283, 28972.83
238.4104, 29003.18
238.8925, 29018.38
239.3746, 29019.02
239.8567, 29019.32
240.3388, 29015.47
240.8210, 29015.34
241.3031, 29025.54
241.7852, 29049.91
242.2673, 29076.88
242.7494, 29108.36
243.2315, 29143.04
243.7137, 29164.22
244.1958, 29166.58
244.6779, 29162.43
245.1600, 29159.85
245.6421, 29157.82
246.1242, 29159.98
246.6064, 29168.79
247.0885, 29182.92
247.5706, 29191.73
248.0527, 29188.74
248.5348, 29189.42
249.0169, 29206.93
249.4990, 29257.96
249.9812, 29288.19
250.4633, 29285.11
250.9454, 29257.15
251.4275, 29243.64
251.9096, 29246.85
252.3917, 29261.68
252.8739, 29287.05
253.3560, 29329.91
