##NAMES=Lavinskyite
##RRUFFID=R141115
##IDEAL CHEMISTRY=K(LiCu^2+^)Cu^2+^_6_(Si_4_O_11_)_2_(OH)_4_
##LOCALITY=Wessels mine, South Africa
##OWNER=RRUFF
##SOURCE=Jaco and Tania Janse van Nieuwenhuizen
##DESCRIPTION=Greenish blue or light blue platy crystals, associated with dark blue scottyite (R141116) and blue wesselsite (with cleavage)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R141115
##MEASURED CHEMISTRY=(K_0.98_Sr_0.01_)_Σ=0.99_(Li_1.25_Cu_0.71_Na_0.08_)_Σ=2.04_Cu_6_(Si_4.03_O_11_)_2_(OH)_4_; (Lavinskyite is the dark grey material in the image, associated with light grey R141116 scottyite)
4.647180e+002, -4.308590e+001
4.652001e+002, -4.572478e+001
4.656822e+002, -4.684833e+001
4.661643e+002, -4.614895e+001
4.666465e+002, -4.465413e+001
4.671286e+002, -4.343543e+001
4.676107e+002, -4.249903e+001
4.680928e+002, -4.169337e+001
4.685749e+002, -4.026445e+001
4.690570e+002, -3.979750e+001
4.695392e+002, -4.183120e+001
4.700213e+002, -4.480782e+001
4.705034e+002, -4.625147e+001
4.709855e+002, -4.502425e+001
4.714676e+002, -4.263813e+001
4.719497e+002, -4.186470e+001
4.724319e+002, -4.314949e+001
4.729140e+002, -4.408439e+001
4.733961e+002, -4.392329e+001
4.738782e+002, -4.366591e+001
4.743603e+002, -4.391830e+001
4.748424e+002, -4.460170e+001
4.753246e+002, -4.526497e+001
4.758067e+002, -4.560545e+001
4.762888e+002, -4.575621e+001
4.767709e+002, -4.617805e+001
4.772530e+002, -4.700925e+001
4.777351e+002, -4.722026e+001
4.782173e+002, -4.613947e+001
4.786994e+002, -4.420522e+001
4.791815e+002, -4.191151e+001
4.796636e+002, -3.889484e+001
4.801457e+002, -3.693579e+001
4.806278e+002, -3.779346e+001
4.811100e+002, -4.009781e+001
4.815920e+002, -4.112193e+001
4.820742e+002, -4.033263e+001
4.825563e+002, -3.961559e+001
4.830384e+002, -4.089986e+001
4.835205e+002, -4.412450e+001
4.840026e+002, -4.593949e+001
4.844847e+002, -4.575460e+001
4.849669e+002, -4.490112e+001
4.854490e+002, -4.324762e+001
4.859311e+002, -4.143181e+001
4.864132e+002, -4.055223e+001
4.868953e+002, -4.101064e+001
4.873774e+002, -4.231062e+001
4.878596e+002, -4.374397e+001
4.883417e+002, -4.577867e+001
4.888238e+002, -4.662361e+001
4.893059e+002, -4.558069e+001
4.897880e+002, -4.422672e+001
4.902701e+002, -4.293926e+001
4.907523e+002, -4.197680e+001
4.912344e+002, -4.183703e+001
4.917165e+002, -4.296784e+001
4.921986e+002, -4.469744e+001
4.926807e+002, -4.490534e+001
4.931628e+002, -4.261301e+001
4.936450e+002, -4.150806e+001
4.941271e+002, -4.405009e+001
4.946092e+002, -4.682199e+001
4.950913e+002, -4.727536e+001
4.955734e+002, -4.543560e+001
4.960555e+002, -4.348717e+001
4.965377e+002, -4.328999e+001
4.970198e+002, -4.410653e+001
4.975019e+002, -4.375052e+001
4.979840e+002, -4.191147e+001
4.984661e+002, -4.014418e+001
4.989482e+002, -3.909759e+001
4.994304e+002, -3.876697e+001
4.999125e+002, -3.914644e+001
5.003946e+002, -4.052309e+001
5.008767e+002, -4.190434e+001
5.013588e+002, -4.292464e+001
5.018409e+002, -4.359239e+001
5.023231e+002, -4.389151e+001
5.028052e+002, -4.381454e+001
5.032873e+002, -4.350618e+001
5.037694e+002, -4.304787e+001
5.042515e+002, -4.242904e+001
5.047336e+002, -4.204568e+001
5.052158e+002, -4.177546e+001
5.056979e+002, -4.184390e+001
5.061800e+002, -4.261781e+001
5.066621e+002, -4.369657e+001
5.071442e+002, -4.451558e+001
5.076263e+002, -4.486650e+001
5.081085e+002, -4.484862e+001
5.085906e+002, -4.447017e+001
5.090727e+002, -4.333991e+001
5.095548e+002, -4.326843e+001
5.100369e+002, -4.586379e+001
5.105190e+002, -4.790911e+001
5.110012e+002, -4.765993e+001
5.114833e+002, -4.603112e+001
5.119654e+002, -4.494041e+001
5.124475e+002, -4.545036e+001
5.129296e+002, -4.658744e+001
5.134117e+002, -4.629501e+001
5.138939e+002, -4.424727e+001
5.143760e+002, -4.335905e+001
5.148581e+002, -4.527788e+001
5.153402e+002, -4.754086e+001
5.158223e+002, -4.802598e+001
5.163044e+002, -4.693387e+001
5.167866e+002, -4.574728e+001
5.172687e+002, -4.481433e+001
5.177508e+002, -4.427676e+001
5.182329e+002, -4.457030e+001
5.187150e+002, -4.561678e+001
5.191971e+002, -4.640172e+001
5.196793e+002, -4.646292e+001
5.201614e+002, -4.595735e+001
5.206435e+002, -4.504182e+001
5.211256e+002, -4.324447e+001
5.216077e+002, -4.243339e+001
5.220898e+002, -4.391804e+001
5.225720e+002, -4.582168e+001
5.230541e+002, -4.637475e+001
5.235362e+002, -4.562641e+001
5.240183e+002, -4.478328e+001
5.245004e+002, -4.473396e+001
5.249825e+002, -4.528214e+001
5.254647e+002, -4.539756e+001
5.259468e+002, -4.463578e+001
5.264289e+002, -4.406324e+001
5.269110e+002, -4.375498e+001
5.273931e+002, -4.367025e+001
5.278752e+002, -4.381737e+001
5.283574e+002, -4.417012e+001
5.288395e+002, -4.462452e+001
5.293216e+002, -4.503620e+001
5.298037e+002, -4.545988e+001
5.302858e+002, -4.640509e+001
5.307679e+002, -4.837540e+001
5.312501e+002, -4.968536e+001
5.317322e+002, -4.890114e+001
5.322143e+002, -4.741640e+001
5.326964e+002, -4.658989e+001
5.331785e+002, -4.664857e+001
5.336606e+002, -4.718808e+001
5.341428e+002, -4.833520e+001
5.346249e+002, -4.969909e+001
5.351070e+002, -5.031198e+001
5.355891e+002, -4.999775e+001
5.360712e+002, -4.970398e+001
5.365533e+002, -5.039700e+001
5.370355e+002, -5.172993e+001
5.375176e+002, -5.164160e+001
5.379997e+002, -4.816153e+001
5.384818e+002, -4.579588e+001
5.389639e+002, -4.691715e+001
5.394460e+002, -4.934108e+001
5.399282e+002, -5.016255e+001
5.404103e+002, -4.888391e+001
5.408924e+002, -4.725075e+001
5.413745e+002, -4.715250e+001
5.418566e+002, -4.864918e+001
5.423387e+002, -4.960036e+001
5.428209e+002, -4.988439e+001
5.433029e+002, -4.970679e+001
5.437850e+002, -4.849804e+001
5.442672e+002, -4.714388e+001
5.447493e+002, -4.690949e+001
5.452314e+002, -4.805876e+001
5.457135e+002, -4.916285e+001
5.461956e+002, -4.806998e+001
5.466777e+002, -4.508841e+001
5.471599e+002, -4.431682e+001
5.476420e+002, -4.725716e+001
5.481241e+002, -4.967531e+001
5.486062e+002, -4.796309e+001
5.490883e+002, -4.418317e+001
5.495704e+002, -4.157280e+001
5.500526e+002, -4.093534e+001
5.505347e+002, -4.096238e+001
5.510168e+002, -4.090828e+001
5.514989e+002, -4.091352e+001
5.519810e+002, -4.140618e+001
5.524631e+002, -4.248981e+001
5.529453e+002, -4.350249e+001
5.534274e+002, -4.374081e+001
5.539095e+002, -4.320114e+001
5.543916e+002, -4.320833e+001
5.548737e+002, -4.473600e+001
5.553558e+002, -4.556633e+001
5.558380e+002, -4.441420e+001
5.563201e+002, -4.253723e+001
5.568022e+002, -4.135748e+001
5.572843e+002, -4.129082e+001
5.577664e+002, -4.210815e+001
5.582485e+002, -4.381862e+001
5.587307e+002, -4.648361e+001
5.592128e+002, -4.802660e+001
5.596949e+002, -4.775832e+001
5.601770e+002, -4.729308e+001
5.606591e+002, -4.723294e+001
5.611412e+002, -4.728414e+001
5.616234e+002, -4.702723e+001
5.621055e+002, -4.632825e+001
5.625876e+002, -4.564775e+001
5.630697e+002, -4.542293e+001
5.635518e+002, -4.554283e+001
5.640339e+002, -4.572562e+001
5.645161e+002, -4.600911e+001
5.649982e+002, -4.597122e+001
5.654803e+002, -4.511565e+001
5.659624e+002, -4.368102e+001
5.664445e+002, -4.274540e+001
5.669266e+002, -4.230680e+001
5.674088e+002, -4.235913e+001
5.678909e+002, -4.323896e+001
5.683730e+002, -4.444879e+001
5.688551e+002, -4.546058e+001
5.693372e+002, -4.613693e+001
5.698193e+002, -4.649968e+001
5.703015e+002, -4.658602e+001
5.707836e+002, -4.638071e+001
5.712657e+002, -4.555190e+001
5.717478e+002, -4.281673e+001
5.722299e+002, -4.121551e+001
5.727120e+002, -4.182435e+001
5.731942e+002, -4.333350e+001
5.736763e+002, -4.480624e+001
5.741584e+002, -4.596771e+001
5.746405e+002, -4.656855e+001
5.751226e+002, -4.603214e+001
5.756047e+002, -4.471001e+001
5.760869e+002, -4.404478e+001
5.765690e+002, -4.407327e+001
5.770511e+002, -4.464914e+001
5.775332e+002, -4.621734e+001
5.780153e+002, -4.799488e+001
5.784974e+002, -4.858783e+001
5.789796e+002, -4.763491e+001
5.794617e+002, -4.703747e+001
5.799438e+002, -4.819421e+001
5.804259e+002, -4.967588e+001
5.809080e+002, -4.962652e+001
5.813901e+002, -4.811365e+001
5.818723e+002, -4.656584e+001
5.823544e+002, -4.586052e+001
5.828365e+002, -4.583160e+001
5.833186e+002, -4.590078e+001
5.838007e+002, -4.580160e+001
5.842828e+002, -4.624518e+001
5.847650e+002, -4.832736e+001
5.852471e+002, -5.001702e+001
5.857292e+002, -4.949268e+001
5.862113e+002, -4.730445e+001
5.866934e+002, -4.549541e+001
5.871755e+002, -4.545557e+001
5.876577e+002, -4.637862e+001
5.881398e+002, -4.626983e+001
5.886219e+002, -4.489222e+001
5.891040e+002, -4.409850e+001
5.895861e+002, -4.433191e+001
5.900682e+002, -4.533020e+001
5.905504e+002, -4.740647e+001
5.910325e+002, -5.025157e+001
5.915146e+002, -5.174259e+001
5.919967e+002, -5.043330e+001
5.924788e+002, -4.818862e+001
5.929609e+002, -4.614851e+001
5.934431e+002, -4.446330e+001
5.939252e+002, -4.352314e+001
5.944073e+002, -4.349225e+001
5.948894e+002, -4.408878e+001
5.953715e+002, -4.500819e+001
5.958536e+002, -4.643565e+001
5.963358e+002, -4.733276e+001
5.968179e+002, -4.731913e+001
5.973000e+002, -4.728009e+001
5.977821e+002, -4.738853e+001
5.982642e+002, -4.771770e+001
5.987463e+002, -4.851538e+001
5.992285e+002, -4.983427e+001
5.997106e+002, -5.099154e+001
6.001927e+002, -5.104950e+001
6.006748e+002, -5.004792e+001
6.011569e+002, -4.909875e+001
6.016390e+002, -4.827938e+001
6.021212e+002, -4.744882e+001
6.026033e+002, -4.622187e+001
6.030854e+002, -4.503175e+001
6.035675e+002, -4.457531e+001
6.040496e+002, -4.495406e+001
6.045317e+002, -4.599748e+001
6.050139e+002, -4.872548e+001
6.054960e+002, -5.158369e+001
6.059781e+002, -5.182026e+001
6.064602e+002, -4.936008e+001
6.069423e+002, -4.669317e+001
6.074244e+002, -4.554058e+001
6.079066e+002, -4.569637e+001
6.083887e+002, -4.625458e+001
6.088708e+002, -4.794083e+001
6.093529e+002, -4.897411e+001
6.098350e+002, -4.930128e+001
6.103171e+002, -4.897101e+001
6.107993e+002, -4.739440e+001
6.112814e+002, -4.510932e+001
6.117635e+002, -4.375337e+001
6.122456e+002, -4.461542e+001
6.127277e+002, -4.661420e+001
6.132098e+002, -4.747482e+001
6.136920e+002, -4.711502e+001
6.141741e+002, -4.657491e+001
6.146562e+002, -4.589766e+001
6.151383e+002, -4.539561e+001
6.156204e+002, -4.563198e+001
6.161025e+002, -4.643644e+001
6.165847e+002, -4.670693e+001
6.170668e+002, -4.533410e+001
6.175489e+002, -4.423755e+001
6.180310e+002, -4.529473e+001
6.185131e+002, -4.740296e+001
6.189952e+002, -4.812996e+001
6.194774e+002, -4.678955e+001
6.199595e+002, -4.485219e+001
6.204416e+002, -4.400244e+001
6.209237e+002, -4.428247e+001
6.214058e+002, -4.498979e+001
6.218879e+002, -4.720441e+001
6.223701e+002, -4.848779e+001
6.228522e+002, -4.769265e+001
6.233343e+002, -4.610309e+001
6.238164e+002, -4.504424e+001
6.242985e+002, -4.476271e+001
6.247806e+002, -4.457223e+001
6.252628e+002, -4.341247e+001
6.257448e+002, -4.199117e+001
6.262269e+002, -4.272430e+001
6.267090e+002, -4.589848e+001
6.271912e+002, -4.830215e+001
6.276733e+002, -4.831698e+001
6.281554e+002, -4.687430e+001
6.286375e+002, -4.550747e+001
6.291196e+002, -4.406367e+001
6.296017e+002, -4.331099e+001
6.300839e+002, -4.379687e+001
6.305660e+002, -4.461683e+001
6.310481e+002, -4.537664e+001
6.315302e+002, -4.593775e+001
6.320123e+002, -4.606680e+001
6.324944e+002, -4.565521e+001
6.329766e+002, -4.500939e+001
6.334587e+002, -4.464127e+001
6.339408e+002, -4.459186e+001
6.344229e+002, -4.460671e+001
6.349050e+002, -4.470690e+001
6.353871e+002, -4.484251e+001
6.358693e+002, -4.515648e+001
6.363514e+002, -4.543509e+001
6.368335e+002, -4.530168e+001
6.373156e+002, -4.459510e+001
6.377977e+002, -4.380802e+001
6.382798e+002, -4.341964e+001
6.387620e+002, -4.315783e+001
6.392441e+002, -4.214447e+001
6.397262e+002, -4.035485e+001
6.402083e+002, -3.954295e+001
6.406904e+002, -4.115750e+001
6.411725e+002, -4.423953e+001
6.416547e+002, -4.556458e+001
6.421368e+002, -4.276153e+001
6.426189e+002, -4.169023e+001
6.431010e+002, -4.390851e+001
6.435831e+002, -4.646280e+001
6.440652e+002, -4.778442e+001
6.445474e+002, -4.784041e+001
6.450295e+002, -4.692731e+001
6.455116e+002, -4.505068e+001
6.459937e+002, -4.300304e+001
6.464758e+002, -4.212221e+001
6.469579e+002, -4.240014e+001
6.474401e+002, -4.294912e+001
6.479222e+002, -4.387278e+001
6.484043e+002, -4.454650e+001
6.488864e+002, -4.422103e+001
6.493685e+002, -4.325463e+001
6.498506e+002, -4.281227e+001
6.503328e+002, -4.357591e+001
6.508149e+002, -4.395176e+001
6.512970e+002, -4.250341e+001
6.517791e+002, -4.077489e+001
6.522612e+002, -4.102333e+001
6.527433e+002, -4.318418e+001
6.532255e+002, -4.518650e+001
6.537076e+002, -4.548537e+001
6.541897e+002, -4.446439e+001
6.546718e+002, -4.349996e+001
6.551539e+002, -4.255570e+001
6.556360e+002, -4.176289e+001
6.561182e+002, -4.111249e+001
6.566003e+002, -4.065139e+001
6.570824e+002, -4.046681e+001
6.575645e+002, -4.050338e+001
6.580466e+002, -4.060523e+001
6.585287e+002, -4.074769e+001
6.590109e+002, -4.087843e+001
6.594930e+002, -4.091616e+001
6.599751e+002, -4.090315e+001
6.604572e+002, -4.108984e+001
6.609393e+002, -4.154580e+001
6.614214e+002, -4.160373e+001
6.619036e+002, -4.048595e+001
6.623857e+002, -3.838836e+001
6.628678e+002, -3.744852e+001
6.633499e+002, -3.886896e+001
6.638320e+002, -3.987186e+001
6.643141e+002, -4.012301e+001
6.647963e+002, -3.995036e+001
6.652784e+002, -3.936731e+001
6.657605e+002, -3.857701e+001
6.662426e+002, -3.816782e+001
6.667247e+002, -3.871650e+001
6.672068e+002, -3.948677e+001
6.676890e+002, -3.887759e+001
6.681711e+002, -3.694392e+001
6.686532e+002, -3.573507e+001
6.691353e+002, -3.601386e+001
6.696174e+002, -3.636554e+001
6.700995e+002, -3.510244e+001
6.705817e+002, -3.250750e+001
6.710638e+002, -3.141804e+001
6.715459e+002, -3.335101e+001
6.720280e+002, -3.497771e+001
6.725101e+002, -3.514189e+001
6.729922e+002, -3.452794e+001
6.734744e+002, -3.384881e+001
6.739565e+002, -3.320360e+001
6.744386e+002, -3.230209e+001
6.749207e+002, -3.086503e+001
6.754028e+002, -2.909390e+001
6.758849e+002, -2.762221e+001
6.763671e+002, -2.647033e+001
6.768492e+002, -2.552374e+001
6.773313e+002, -2.470173e+001
6.778134e+002, -2.415434e+001
6.782955e+002, -2.417463e+001
6.787776e+002, -2.457707e+001
6.792598e+002, -2.466917e+001
6.797419e+002, -2.375365e+001
6.802240e+002, -2.318377e+001
6.807061e+002, -2.458195e+001
6.811882e+002, -2.652368e+001
6.816703e+002, -2.646193e+001
6.821525e+002, -2.414540e+001
6.826346e+002, -2.143596e+001
6.831167e+002, -1.973703e+001
6.835988e+002, -1.905743e+001
6.840809e+002, -1.960620e+001
6.845630e+002, -2.241709e+001
6.850452e+002, -2.418979e+001
6.855273e+002, -2.308247e+001
6.860094e+002, -2.204861e+001
6.864915e+002, -2.317568e+001
6.869736e+002, -2.582248e+001
6.874557e+002, -2.783746e+001
6.879379e+002, -2.809258e+001
6.884200e+002, -2.803120e+001
6.889021e+002, -2.931501e+001
6.893842e+002, -3.119719e+001
6.898663e+002, -3.150816e+001
6.903484e+002, -2.991510e+001
6.908306e+002, -2.875985e+001
6.913127e+002, -2.994824e+001
6.917948e+002, -3.304255e+001
6.922769e+002, -3.592786e+001
6.927590e+002, -3.951697e+001
6.932411e+002, -4.135274e+001
6.937233e+002, -4.043867e+001
6.942054e+002, -3.867494e+001
6.946875e+002, -3.648748e+001
6.951696e+002, -3.444389e+001
6.956517e+002, -3.376257e+001
6.961339e+002, -3.532883e+001
6.966160e+002, -3.732027e+001
6.970981e+002, -3.748906e+001
6.975802e+002, -3.637321e+001
6.980623e+002, -3.602303e+001
6.985444e+002, -3.680510e+001
6.990266e+002, -3.741906e+001
6.995087e+002, -3.682940e+001
6.999908e+002, -3.544345e+001
7.004729e+002, -3.482145e+001
7.009550e+002, -3.534249e+001
7.014371e+002, -3.608390e+001
7.019193e+002, -3.751355e+001
7.024014e+002, -3.871719e+001
7.028835e+002, -3.898215e+001
7.033656e+002, -3.860189e+001
7.038477e+002, -3.826332e+001
7.043298e+002, -3.826034e+001
7.048120e+002, -3.839375e+001
7.052941e+002, -3.830605e+001
7.057762e+002, -3.811505e+001
7.062583e+002, -3.858872e+001
7.067404e+002, -3.994114e+001
7.072225e+002, -4.092469e+001
7.077046e+002, -4.070734e+001
7.081867e+002, -3.971532e+001
7.086688e+002, -3.901035e+001
7.091509e+002, -3.865923e+001
7.096331e+002, -3.840435e+001
7.101152e+002, -3.796661e+001
7.105973e+002, -3.787487e+001
7.110794e+002, -3.862802e+001
7.115615e+002, -3.989926e+001
7.120436e+002, -4.124224e+001
7.125258e+002, -4.248162e+001
7.130079e+002, -4.326900e+001
7.134900e+002, -4.303345e+001
7.139721e+002, -4.195242e+001
7.144542e+002, -4.087224e+001
7.149363e+002, -3.973278e+001
7.154185e+002, -3.922755e+001
7.159006e+002, -4.003175e+001
7.163827e+002, -4.128394e+001
7.168648e+002, -4.134162e+001
7.173469e+002, -3.989343e+001
7.178290e+002, -3.924515e+001
7.183112e+002, -4.042474e+001
7.187933e+002, -4.155364e+001
7.192754e+002, -4.164894e+001
7.197575e+002, -4.112454e+001
7.202396e+002, -4.054481e+001
7.207217e+002, -4.010032e+001
7.212039e+002, -3.981355e+001
7.216860e+002, -3.964479e+001
7.221681e+002, -3.966547e+001
7.226502e+002, -4.032896e+001
7.231323e+002, -4.176759e+001
7.236144e+002, -4.281194e+001
7.240966e+002, -4.317607e+001
7.245787e+002, -4.286236e+001
7.250608e+002, -4.147585e+001
7.255429e+002, -3.904667e+001
7.260250e+002, -3.769972e+001
7.265071e+002, -3.780717e+001
7.269893e+002, -3.869430e+001
7.274714e+002, -4.127962e+001
7.279535e+002, -4.383301e+001
7.284356e+002, -4.394697e+001
7.289177e+002, -4.173806e+001
7.293998e+002, -3.956473e+001
7.298820e+002, -3.915400e+001
7.303641e+002, -3.989710e+001
7.308462e+002, -4.041896e+001
7.313283e+002, -4.070248e+001
7.318104e+002, -4.141022e+001
7.322925e+002, -4.311494e+001
7.327747e+002, -4.420153e+001
7.332568e+002, -4.291756e+001
7.337389e+002, -3.979736e+001
7.342210e+002, -3.777183e+001
7.347031e+002, -3.684769e+001
7.351852e+002, -3.700348e+001
7.356674e+002, -3.944497e+001
7.361495e+002, -4.199656e+001
7.366316e+002, -4.288116e+001
7.371137e+002, -4.227290e+001
7.375958e+002, -4.103123e+001
7.380779e+002, -3.950130e+001
7.385601e+002, -3.822168e+001
7.390422e+002, -3.837828e+001
7.395243e+002, -3.973545e+001
7.400064e+002, -3.969894e+001
7.404885e+002, -3.764065e+001
7.409706e+002, -3.620201e+001
7.414528e+002, -3.720483e+001
7.419349e+002, -3.951296e+001
7.424170e+002, -4.064740e+001
7.428991e+002, -4.046830e+001
7.433812e+002, -3.976350e+001
7.438633e+002, -3.756540e+001
7.443455e+002, -3.592643e+001
7.448276e+002, -3.634571e+001
7.453097e+002, -3.787783e+001
7.457918e+002, -3.919918e+001
7.462739e+002, -3.986736e+001
7.467560e+002, -3.989011e+001
7.472382e+002, -3.891373e+001
7.477203e+002, -3.735559e+001
7.482024e+002, -3.653138e+001
7.486845e+002, -3.645359e+001
7.491666e+002, -3.663948e+001
7.496487e+002, -3.704588e+001
7.501309e+002, -3.735595e+001
7.506130e+002, -3.707983e+001
7.510951e+002, -3.615857e+001
7.515772e+002, -3.585762e+001
7.520593e+002, -3.667804e+001
7.525414e+002, -3.741328e+001
7.530236e+002, -3.823725e+001
7.535057e+002, -3.854887e+001
7.539878e+002, -3.722423e+001
7.544699e+002, -3.475507e+001
7.549520e+002, -3.319467e+001
7.554341e+002, -3.394207e+001
7.559163e+002, -3.563205e+001
7.563984e+002, -3.653953e+001
7.568805e+002, -3.674939e+001
7.573626e+002, -3.642598e+001
7.578447e+002, -3.554351e+001
7.583268e+002, -3.507497e+001
7.588090e+002, -3.599412e+001
7.592911e+002, -3.756598e+001
7.597732e+002, -3.722980e+001
7.602553e+002, -3.268294e+001
7.607374e+002, -3.044964e+001
7.612195e+002, -3.275785e+001
7.617017e+002, -3.486969e+001
7.621838e+002, -3.401223e+001
7.626659e+002, -3.167303e+001
7.631480e+002, -3.045169e+001
7.636301e+002, -3.109888e+001
7.641122e+002, -3.194236e+001
7.645944e+002, -3.173055e+001
7.650765e+002, -3.094103e+001
7.655586e+002, -3.009926e+001
7.660407e+002, -2.932828e+001
7.665228e+002, -2.909810e+001
7.670049e+002, -2.959301e+001
7.674871e+002, -3.069363e+001
7.679692e+002, -3.251401e+001
7.684513e+002, -3.518000e+001
7.689334e+002, -3.537447e+001
7.694155e+002, -3.050001e+001
7.698976e+002, -2.740713e+001
7.703798e+002, -2.911569e+001
7.708619e+002, -3.187830e+001
7.713440e+002, -3.280099e+001
7.718261e+002, -3.205072e+001
7.723082e+002, -3.142968e+001
7.727903e+002, -3.151358e+001
7.732725e+002, -3.197736e+001
7.737546e+002, -3.305278e+001
7.742367e+002, -3.416328e+001
7.747188e+002, -3.415975e+001
7.752009e+002, -3.309483e+001
7.756830e+002, -3.219103e+001
7.761652e+002, -3.226612e+001
7.766473e+002, -3.294612e+001
7.771294e+002, -3.336040e+001
7.776115e+002, -3.347172e+001
7.780936e+002, -3.368531e+001
7.785757e+002, -3.458162e+001
7.790579e+002, -3.452200e+001
7.795400e+002, -3.137230e+001
7.800221e+002, -2.724197e+001
7.805042e+002, -2.591284e+001
7.809863e+002, -2.810608e+001
7.814684e+002, -2.995258e+001
7.819506e+002, -3.030687e+001
7.824327e+002, -3.024201e+001
7.829148e+002, -3.044040e+001
7.833969e+002, -3.070211e+001
7.838790e+002, -3.064187e+001
7.843611e+002, -3.015708e+001
7.848433e+002, -2.933350e+001
7.853254e+002, -2.791694e+001
7.858075e+002, -2.642691e+001
7.862896e+002, -2.688367e+001
7.867717e+002, -2.932716e+001
7.872538e+002, -3.069030e+001
7.877360e+002, -2.995224e+001
7.882181e+002, -2.872794e+001
7.887002e+002, -2.846794e+001
7.891823e+002, -2.905297e+001
7.896644e+002, -2.947824e+001
7.901465e+002, -3.022316e+001
7.906286e+002, -3.013000e+001
7.911107e+002, -2.795650e+001
7.915928e+002, -2.598949e+001
7.920750e+002, -2.590172e+001
7.925571e+002, -2.714150e+001
7.930392e+002, -2.851544e+001
7.935213e+002, -2.968440e+001
7.940034e+002, -3.011970e+001
7.944855e+002, -2.880907e+001
7.949677e+002, -2.667401e+001
7.954498e+002, -2.523596e+001
7.959319e+002, -2.461460e+001
7.964140e+002, -2.513861e+001
7.968961e+002, -2.704485e+001
7.973782e+002, -2.907638e+001
7.978604e+002, -2.944542e+001
7.983425e+002, -2.807827e+001
7.988246e+002, -2.679345e+001
7.993067e+002, -2.556336e+001
7.997888e+002, -2.445725e+001
8.002709e+002, -2.297931e+001
8.007531e+002, -2.205183e+001
8.012352e+002, -2.285853e+001
8.017173e+002, -2.499422e+001
8.021994e+002, -2.643519e+001
8.026815e+002, -2.625588e+001
8.031636e+002, -2.585853e+001
8.036458e+002, -2.612218e+001
8.041279e+002, -2.646421e+001
8.046100e+002, -2.590414e+001
8.050921e+002, -2.470461e+001
8.055742e+002, -2.423273e+001
8.060563e+002, -2.528929e+001
8.065385e+002, -2.661249e+001
8.070206e+002, -2.583966e+001
8.075027e+002, -2.318457e+001
8.079848e+002, -2.172505e+001
8.084669e+002, -2.176025e+001
8.089490e+002, -2.210230e+001
8.094312e+002, -2.235018e+001
8.099133e+002, -2.246997e+001
8.103954e+002, -2.239286e+001
8.108775e+002, -2.208963e+001
8.113596e+002, -2.176208e+001
8.118417e+002, -2.105577e+001
8.123239e+002, -2.077496e+001
8.128060e+002, -2.137140e+001
8.132881e+002, -2.232425e+001
8.137702e+002, -2.351869e+001
8.142523e+002, -2.464711e+001
8.147344e+002, -2.473453e+001
8.152166e+002, -2.279153e+001
8.156987e+002, -2.070173e+001
8.161808e+002, -2.057837e+001
8.166629e+002, -2.176571e+001
8.171450e+002, -2.312547e+001
8.176271e+002, -2.439361e+001
8.181093e+002, -2.497297e+001
8.185914e+002, -2.452472e+001
8.190735e+002, -2.316487e+001
8.195556e+002, -2.079664e+001
8.200377e+002, -1.696956e+001
8.205198e+002, -1.502646e+001
8.210020e+002, -1.549695e+001
8.214841e+002, -1.685055e+001
8.219662e+002, -1.922558e+001
8.224483e+002, -2.171494e+001
8.229304e+002, -2.341999e+001
8.234125e+002, -2.433286e+001
8.238947e+002, -2.453000e+001
8.243768e+002, -2.336823e+001
8.248589e+002, -2.227956e+001
8.253410e+002, -2.211267e+001
8.258231e+002, -2.219488e+001
8.263052e+002, -2.170830e+001
8.267874e+002, -2.069549e+001
8.272695e+002, -1.962881e+001
8.277516e+002, -1.865938e+001
8.282337e+002, -1.827357e+001
8.287158e+002, -1.990017e+001
8.291979e+002, -2.277908e+001
8.296801e+002, -2.336279e+001
8.301622e+002, -2.132916e+001
8.306443e+002, -1.938318e+001
8.311264e+002, -1.886353e+001
8.316085e+002, -1.913970e+001
8.320906e+002, -1.915363e+001
8.325728e+002, -1.879662e+001
8.330549e+002, -1.897239e+001
8.335370e+002, -2.005336e+001
8.340191e+002, -2.113669e+001
8.345012e+002, -2.244885e+001
8.349833e+002, -2.334153e+001
8.354655e+002, -2.300029e+001
8.359476e+002, -2.167445e+001
8.364297e+002, -2.065116e+001
8.369118e+002, -2.016767e+001
8.373939e+002, -2.029888e+001
8.378760e+002, -2.187100e+001
8.383582e+002, -2.355894e+001
8.388403e+002, -2.354037e+001
8.393224e+002, -2.214876e+001
8.398045e+002, -2.086263e+001
8.402866e+002, -2.037539e+001
8.407687e+002, -2.062667e+001
8.412509e+002, -2.222176e+001
8.417330e+002, -2.465417e+001
8.422151e+002, -2.439743e+001
8.426972e+002, -2.117741e+001
8.431793e+002, -1.903928e+001
8.436614e+002, -1.965138e+001
8.441436e+002, -2.132342e+001
8.446257e+002, -2.225275e+001
8.451078e+002, -2.244625e+001
8.455899e+002, -2.208450e+001
8.460720e+002, -2.027035e+001
8.465541e+002, -1.922906e+001
8.470363e+002, -1.993293e+001
8.475184e+002, -2.070356e+001
8.480005e+002, -2.031506e+001
8.484826e+002, -1.921034e+001
8.489647e+002, -1.848091e+001
8.494468e+002, -1.841965e+001
8.499290e+002, -1.867080e+001
