##NAMES=Salammoniac
##RRUFFID=R061022
##IDEAL CHEMISTRY=N^3-^H_4_Cl
##LOCALITY=Schoeller mine, Kladno, Bohemia, Czech Republic
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=A crust of colorless tabular crystals
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R061022
##MEASURED CHEMISTRY=NH_4_Cl_1.00_ ; N, H not measured but estimated by stoichiometry
698.4091, 1503.338
698.8912, 1502.648
699.3734, 1501.134
699.8555, 1499.655
700.3376, 1498.201
700.8197, 1497.427
701.3018, 1498.090
701.7839, 1499.799
702.2661, 1502.120
702.7482, 1505.653
703.2303, 1508.421
703.7124, 1509.069
704.1945, 1508.629
704.6766, 1508.766
705.1588, 1510.453
705.6409, 1511.235
706.1230, 1510.226
706.6051, 1508.492
707.0872, 1508.917
707.5693, 1511.717
708.0515, 1513.894
708.5336, 1514.322
709.0157, 1513.629
709.4978, 1512.684
709.9799, 1511.630
710.4620, 1511.081
710.9442, 1511.912
711.4263, 1512.921
711.9084, 1512.949
712.3905, 1512.185
712.8726, 1512.146
713.3547, 1514.087
713.8369, 1516.038
714.3190, 1517.305
714.8011, 1517.895
715.2832, 1517.700
715.7653, 1516.301
716.2474, 1515.194
716.7296, 1515.483
717.2117, 1517.000
717.6938, 1518.475
718.1759, 1519.883
718.6580, 1521.178
719.1401, 1522.375
719.6223, 1523.417
720.1044, 1524.213
720.5865, 1524.754
721.0686, 1525.042
721.5507, 1524.975
722.0328, 1524.699
722.5150, 1524.309
722.9971, 1523.360
723.4792, 1523.097
723.9613, 1523.758
724.4434, 1524.832
724.9255, 1525.820
725.4077, 1526.730
725.8898, 1527.350
726.3719, 1527.611
726.8540, 1527.661
727.3361, 1527.657
727.8182, 1527.607
728.3004, 1527.535
728.7825, 1527.512
729.2646, 1527.384
729.7467, 1526.511
730.2288, 1525.567
730.7109, 1525.747
731.1931, 1529.348
731.6752, 1531.665
732.1573, 1531.385
732.6394, 1529.411
733.1215, 1528.193
733.6036, 1527.901
734.0858, 1527.688
734.5679, 1527.182
735.0500, 1526.667
735.5321, 1527.206
736.0142, 1528.582
736.4963, 1529.466
736.9785, 1528.488
737.4606, 1527.163
737.9427, 1526.952
738.4248, 1527.685
738.9069, 1528.429
739.3890, 1529.126
739.8712, 1529.487
740.3533, 1529.015
740.8354, 1527.788
741.3175, 1527.895
741.7996, 1530.092
742.2817, 1531.845
742.7639, 1531.453
743.2460, 1529.268
743.7281, 1528.327
744.2102, 1528.625
744.6923, 1529.291
745.1744, 1529.498
745.6566, 1529.752
746.1387, 1531.187
746.6208, 1533.926
747.1029, 1535.365
747.5850, 1532.314
748.0671, 1528.942
748.5493, 1528.391
749.0314, 1532.048
749.5135, 1533.916
749.9956, 1533.041
750.4777, 1531.807
750.9598, 1532.642
751.4420, 1535.486
751.9241, 1535.795
752.4062, 1533.020
752.8883, 1529.695
753.3704, 1528.364
753.8525, 1528.285
754.3347, 1528.317
754.8168, 1528.326
755.2989, 1528.181
755.7810, 1527.462
756.2631, 1526.762
756.7452, 1526.708
757.2274, 1528.480
757.7095, 1529.148
758.1916, 1528.261
758.6737, 1526.758
759.1558, 1525.647
759.6379, 1524.897
760.1201, 1524.854
760.6022, 1525.761
761.0843, 1526.711
761.5664, 1525.959
762.0485, 1524.418
762.5306, 1524.135
763.0128, 1526.508
763.4949, 1528.814
763.9770, 1529.487
764.4591, 1529.175
764.9412, 1528.874
765.4233, 1529.094
765.9055, 1528.818
766.3876, 1527.747
766.8697, 1526.321
767.3518, 1525.305
767.8339, 1524.717
768.3160, 1524.429
768.7982, 1524.508
769.2803, 1524.662
769.7624, 1524.066
770.2445, 1523.163
770.7266, 1523.113
771.2087, 1525.738
771.6909, 1527.925
772.1730, 1527.336
772.6551, 1525.143
773.1372, 1524.109
773.6193, 1526.053
774.1014, 1526.991
774.5836, 1525.855
775.0657, 1523.463
775.5478, 1522.167
776.0299, 1522.027
776.5120, 1522.151
776.9941, 1522.217
777.4763, 1522.387
777.9584, 1523.104
778.4405, 1524.190
778.9226, 1525.037
779.4047, 1525.446
779.8868, 1525.467
780.3690, 1524.718
780.8511, 1523.499
781.3332, 1523.192
781.8153, 1524.842
782.2974, 1525.749
782.7795, 1524.686
783.2617, 1522.451
783.7438, 1522.749
784.2259, 1525.621
784.7080, 1527.594
785.1901, 1526.240
785.6722, 1523.586
786.1544, 1522.940
786.6365, 1523.842
787.1186, 1524.642
787.6007, 1523.813
788.0828, 1523.342
788.5649, 1524.908
789.0471, 1528.088
789.5292, 1529.232
790.0113, 1527.156
790.4934, 1525.169
790.9755, 1524.302
791.4576, 1524.444
791.9398, 1525.472
792.4219, 1527.318
792.9040, 1528.322
793.3861, 1526.882
793.8682, 1524.457
794.3503, 1522.524
794.8325, 1521.182
795.3146, 1520.686
795.7967, 1521.548
796.2788, 1522.906
796.7609, 1524.901
797.2430, 1527.294
797.7252, 1528.006
798.2073, 1526.326
798.6894, 1524.714
799.1715, 1524.267
799.6536, 1524.693
800.1357, 1524.864
800.6179, 1524.824
801.1000, 1524.958
801.5821, 1525.435
802.0642, 1526.252
802.5463, 1527.346
803.0284, 1528.744
803.5106, 1530.615
803.9927, 1534.445
804.4748, 1537.175
804.9569, 1537.132
805.4390, 1534.745
805.9211, 1534.194
806.4033, 1535.992
806.8854, 1537.299
807.3675, 1536.348
807.8496, 1534.097
808.3317, 1533.397
808.8138, 1533.931
809.2960, 1533.878
809.7781, 1530.625
810.2602, 1527.758
810.7423, 1528.437
811.2244, 1532.199
811.7065, 1534.753
812.1887, 1534.983
812.6708, 1534.533
813.1529, 1533.634
813.6350, 1532.453
814.1171, 1531.867
814.5992, 1531.887
815.0814, 1532.428
815.5635, 1533.736
816.0456, 1535.350
816.5277, 1536.611
817.0098, 1537.498
817.4919, 1537.965
817.9741, 1537.692
818.4562, 1537.235
818.9383, 1536.758
819.4204, 1536.275
819.9025, 1535.918
820.3846, 1535.862
820.8668, 1535.464
821.3489, 1534.230
821.8310, 1532.649
822.3131, 1532.466
822.7952, 1533.541
823.2773, 1534.634
823.7595, 1535.092
824.2416, 1535.316
824.7237, 1535.893
825.2058, 1536.608
825.6879, 1536.748
826.1700, 1535.127
826.6522, 1534.063
827.1343, 1534.515
827.6164, 1535.926
828.0985, 1536.276
828.5806, 1535.331
829.0627, 1534.736
829.5449, 1535.218
830.0270, 1536.143
830.5091, 1536.417
830.9912, 1536.113
831.4733, 1535.468
831.9554, 1533.767
832.4376, 1532.573
832.9197, 1533.183
833.4018, 1534.926
833.8839, 1536.006
834.3660, 1536.049
834.8481, 1535.913
835.3303, 1535.635
835.8124, 1535.379
836.2945, 1535.641
836.7766, 1536.358
837.2587, 1536.703
837.7408, 1535.960
838.2230, 1535.563
838.7051, 1537.897
839.1872, 1541.519
839.6693, 1543.945
840.1514, 1543.527
840.6335, 1542.731
841.1157, 1541.594
841.5978, 1540.593
842.0799, 1540.555
842.5620, 1541.716
843.0441, 1542.600
843.5262, 1542.971
844.0084, 1542.967
844.4905, 1542.359
844.9726, 1541.570
845.4547, 1541.863
845.9368, 1544.360
846.4189, 1545.997
846.9011, 1543.678
847.3832, 1540.154
847.8653, 1538.778
848.3474, 1542.280
848.8295, 1543.338
849.3116, 1540.795
849.7938, 1537.502
850.2759, 1536.978
850.7580, 1538.827
851.2401, 1539.845
851.7222, 1539.568
852.2043, 1538.916
852.6865, 1538.753
853.1686, 1538.675
853.6507, 1538.087
854.1328, 1536.525
854.6149, 1535.657
855.0970, 1535.978
855.5792, 1536.898
856.0613, 1538.198
856.5434, 1540.006
857.0255, 1540.969
857.5076, 1540.950
857.9897, 1540.760
858.4719, 1541.312
858.9540, 1542.073
859.4361, 1542.146
859.9182, 1541.454
860.4003, 1540.458
860.8824, 1539.199
861.3646, 1537.866
861.8467, 1536.409
862.3288, 1534.814
862.8109, 1534.134
863.2930, 1534.696
863.7751, 1535.339
864.2573, 1535.638
864.7394, 1535.511
865.2215, 1534.145
865.7036, 1531.796
866.1857, 1530.101
866.6678, 1530.787
867.1500, 1531.892
867.6321, 1532.017
868.1142, 1531.246
868.5963, 1530.623
869.0784, 1530.280
869.5605, 1529.960
870.0427, 1529.524
870.5248, 1529.044
871.0069, 1528.905
871.4890, 1529.047
871.9711, 1528.974
872.4532, 1528.451
872.9354, 1527.613
873.4175, 1525.857
873.8996, 1523.967
874.3817, 1523.646
874.8638, 1527.578
875.3459, 1530.516
875.8281, 1531.763
876.3102, 1531.472
876.7923, 1529.350
877.2744, 1525.192
877.7565, 1522.419
878.2386, 1521.964
878.7208, 1522.391
879.2029, 1522.077
879.6850, 1521.216
880.1671, 1520.104
880.6492, 1518.675
881.1313, 1517.312
881.6135, 1515.561
882.0956, 1514.317
882.5777, 1514.796
883.0598, 1518.057
883.5419, 1518.639
884.0240, 1515.832
884.5062, 1512.367
884.9883, 1511.321
885.4704, 1511.695
885.9525, 1510.949
886.4346, 1508.706
886.9167, 1507.098
887.3989, 1508.069
887.8810, 1509.544
888.3631, 1509.986
888.8452, 1509.150
889.3273, 1508.487
889.8094, 1507.953
890.2916, 1507.590
890.7737, 1507.337
891.2558, 1507.239
891.7379, 1507.931
892.2200, 1509.215
892.7021, 1509.620
893.1843, 1507.367
893.6664, 1504.707
894.1485, 1503.073
894.6306, 1502.406
895.1127, 1502.060
895.5948, 1502.687
896.0770, 1502.238
896.5591, 1499.607
897.0412, 1496.055
897.5233, 1495.080
898.0054, 1496.368
898.4875, 1497.800
898.9697, 1498.867
899.4518, 1499.340
899.9339, 1498.429
900.4160, 1496.916
900.8981, 1496.133
901.3802, 1497.380
901.8624, 1497.875
902.3445, 1497.166
902.8266, 1495.937
903.3087, 1494.863
903.7908, 1493.982
904.2729, 1494.417
904.7551, 1496.625
905.2372, 1498.293
905.7193, 1496.455
906.2014, 1493.293
906.6835, 1491.249
907.1656, 1490.962
907.6478, 1490.934
908.1299, 1491.308
908.6120, 1491.478
909.0941, 1491.039
909.5762, 1489.988
910.0583, 1488.769
910.5405, 1487.365
911.0226, 1486.307
911.5047, 1486.361
911.9868, 1486.687
912.4689, 1486.217
912.9510, 1485.043
913.4332, 1484.164
913.9153, 1484.295
914.3974, 1484.256
914.8795, 1483.496
915.3616, 1482.359
915.8438, 1482.477
916.3259, 1483.897
916.8080, 1484.466
917.2901, 1482.979
917.7722, 1480.926
918.2543, 1480.127
918.7365, 1480.135
919.2186, 1480.077
919.7007, 1479.057
920.1828, 1478.762
920.6649, 1479.963
921.1470, 1481.544
921.6292, 1482.020
922.1113, 1481.281
922.5934, 1480.820
923.0755, 1480.776
923.5576, 1481.076
924.0397, 1482.160
924.5219, 1483.303
925.0040, 1483.284
925.4861, 1481.660
925.9682, 1480.732
926.4503, 1482.283
926.9324, 1483.664
927.4146, 1483.212
927.8967, 1480.947
928.3788, 1480.863
928.8609, 1483.085
929.3430, 1484.836
929.8251, 1483.718
930.3073, 1481.538
930.7894, 1480.441
931.2715, 1480.305
931.7536, 1480.526
932.2357, 1481.843
932.7178, 1482.267
933.2000, 1480.883
933.6821, 1478.530
934.1642, 1477.115
934.6463, 1476.660
935.1284, 1477.126
935.6105, 1478.879
936.0927, 1480.581
936.5748, 1480.287
937.0569, 1479.001
937.5390, 1478.236
938.0211, 1478.899
938.5032, 1479.062
938.9854, 1477.862
939.4675, 1476.590
939.9496, 1476.481
940.4317, 1477.584
940.9138, 1477.342
941.3959, 1475.542
941.8781, 1474.702
942.3602, 1478.146
942.8423, 1482.878
943.3244, 1485.938
943.8065, 1487.138
944.2886, 1487.201
944.7708, 1485.110
945.2529, 1483.380
945.7350, 1482.982
946.2171, 1483.515
946.6992, 1483.101
947.1813, 1481.839
947.6635, 1481.177
948.1456, 1482.211
948.6277, 1483.443
949.1098, 1483.322
949.5919, 1482.395
950.0740, 1481.631
950.5562, 1480.908
951.0383, 1480.995
951.5204, 1482.316
952.0025, 1483.947
952.4846, 1484.952
952.9667, 1485.316
953.4489, 1484.655
953.9310, 1482.841
954.4131, 1481.121
954.8952, 1480.342
955.3773, 1480.217
955.8594, 1480.819
956.3416, 1482.331
956.8237, 1482.562
957.3058, 1480.538
957.7879, 1479.115
958.2700, 1480.093
958.7521, 1482.556
959.2343, 1483.000
959.7164, 1481.838
960.1985, 1481.225
960.6806, 1483.177
961.1627, 1485.122
961.6448, 1485.341
962.1270, 1484.471
962.6091, 1483.933
963.0912, 1483.797
963.5733, 1483.815
964.0554, 1483.778
964.5375, 1484.297
965.0197, 1486.900
965.5018, 1490.618
965.9839, 1493.063
966.4660, 1493.732
966.9481, 1493.679
967.4302, 1493.067
967.9124, 1492.251
968.3945, 1491.432
968.8766, 1490.590
969.3587, 1489.953
969.8408, 1489.470
970.3229, 1489.415
970.8051, 1490.168
971.2872, 1491.322
971.7693, 1492.280
972.2514, 1493.015
972.7335, 1493.420
973.2156, 1493.479
973.6978, 1493.135
974.1799, 1491.934
974.6620, 1490.582
975.1441, 1490.362
975.6262, 1491.331
976.1083, 1492.747
976.5905, 1494.712
977.0726, 1496.132
977.5547, 1495.096
978.0368, 1493.223
978.5189, 1492.705
979.0010, 1494.259
979.4832, 1495.387
979.9653, 1495.241
980.4474, 1495.206
980.9295, 1496.207
981.4116, 1498.004
981.8937, 1498.668
982.3759, 1498.273
982.8580, 1497.831
983.3401, 1497.997
983.8222, 1498.254
984.3043, 1498.147
984.7864, 1497.811
985.2686, 1497.649
985.7507, 1497.708
986.2328, 1497.924
986.7149, 1498.381
987.1970, 1498.844
987.6791, 1498.871
988.1613, 1498.644
988.6434, 1498.644
989.1255, 1498.956
989.6076, 1499.588
990.0897, 1501.494
990.5718, 1502.976
991.0540, 1502.478
991.5361, 1499.889
992.0182, 1498.099
992.5003, 1497.073
992.9824, 1496.924
993.4645, 1498.037
993.9467, 1499.820
994.4288, 1501.673
994.9109, 1503.358
995.3930, 1504.188
995.8751, 1502.624
996.3572, 1501.865
996.8394, 1503.091
997.3215, 1505.023
997.8036, 1505.653
998.2857, 1505.001
998.7678, 1505.518
999.2499, 1507.640
999.7321, 1509.606
1000.214, 1509.371
1000.696, 1508.432
1001.178, 1508.341
1001.661, 1509.371
1002.143, 1509.857
1002.625, 1509.412
1003.107, 1508.945
1003.589, 1508.734
1004.071, 1508.839
1004.553, 1509.754
1005.035, 1511.231
1005.517, 1512.146
1006.000, 1511.004
1006.482, 1510.548
1006.964, 1513.164
1007.446, 1516.869
1007.928, 1518.746
1008.410, 1518.104
1008.892, 1518.308
1009.374, 1519.639
1009.857, 1521.218
1010.339, 1522.394
1010.821, 1523.109
1011.303, 1522.932
1011.785, 1521.920
1012.267, 1521.546
1012.749, 1522.763
1013.231, 1524.213
1013.713, 1525.587
1014.196, 1526.823
1014.678, 1527.808
1015.160, 1528.523
1015.642, 1528.545
1016.124, 1527.329
1016.606, 1526.356
1017.088, 1527.039
1017.570, 1528.687
1018.052, 1530.498
1018.535, 1532.573
1019.017, 1534.498
1019.499, 1536.700
1019.981, 1537.670
1020.463, 1534.893
1020.945, 1530.297
1021.427, 1529.448
1021.909, 1531.885
1022.392, 1534.320
1022.874, 1534.969
1023.356, 1535.447
1023.838, 1536.343
1024.320, 1537.510
1024.802, 1538.530
1025.284, 1539.343
1025.766, 1541.055
1026.249, 1544.086
1026.731, 1547.079
1027.213, 1548.581
1027.695, 1549.229
1028.177, 1549.635
1028.659, 1549.776
1029.141, 1550.504
1029.623, 1552.558
1030.105, 1553.912
1030.588, 1553.039
1031.070, 1550.915
1031.552, 1551.003
1032.034, 1552.916
1032.516, 1554.958
1032.998, 1556.081
1033.480, 1557.390
1033.962, 1559.486
1034.444, 1562.030
1034.927, 1564.703
1035.409, 1567.811
1035.891, 1568.982
1036.373, 1567.761
1036.855, 1566.450
1037.337, 1566.865
1037.819, 1568.587
1038.301, 1571.751
1038.784, 1576.178
1039.266, 1579.129
1039.748, 1579.462
1040.230, 1579.025
1040.712, 1577.854
1041.194, 1576.692
1041.676, 1577.933
1042.158, 1580.916
1042.641, 1582.667
1043.123, 1581.772
1043.605, 1581.187
1044.087, 1583.652
1044.569, 1586.576
1045.051, 1587.577
1045.533, 1586.373
1046.015, 1584.927
1046.497, 1583.104
1046.979, 1582.261
1047.462, 1584.258
1047.944, 1587.089
1048.426, 1588.244
1048.908, 1588.070
1049.390, 1587.589
1049.872, 1586.490
1050.354, 1585.896
1050.836, 1585.817
1051.319, 1586.423
1051.801, 1588.469
1052.283, 1591.440
1052.765, 1593.164
1053.247, 1593.360
1053.729, 1593.105
1054.211, 1592.864
1054.693, 1592.565
1055.176, 1592.029
1055.658, 1591.371
1056.140, 1591.398
1056.622, 1592.207
1057.104, 1592.765
1057.586, 1592.700
1058.068, 1592.322
1058.550, 1591.427
1059.032, 1590.715
1059.515, 1591.239
1059.997, 1593.906
1060.479, 1596.366
1060.961, 1598.768
1061.443, 1600.493
1061.925, 1600.697
1062.407, 1599.876
1062.889, 1599.786
1063.371, 1600.331
1063.854, 1601.112
1064.336, 1602.231
1064.818, 1603.158
1065.300, 1603.676
1065.782, 1603.850
1066.264, 1603.556
1066.746, 1602.748
1067.228, 1602.721
1067.711, 1603.668
1068.193, 1604.926
1068.675, 1606.232
1069.157, 1607.336
1069.639, 1608.104
1070.121, 1608.491
1070.603, 1608.197
1071.085, 1606.890
1071.568, 1605.905
1072.050, 1605.738
1072.532, 1606.003
1073.014, 1605.926
1073.496, 1605.753
1073.978, 1606.182
1074.460, 1608.076
1074.942, 1608.600
1075.424, 1604.882
1075.906, 1601.973
1076.389, 1603.606
1076.871, 1609.140
1077.353, 1612.161
1077.835, 1612.794
1078.317, 1612.117
1078.799, 1609.473
1079.281, 1607.039
1079.763, 1606.174
1080.245, 1606.403
1080.728, 1606.789
1081.210, 1607.362
1081.692, 1607.808
1082.174, 1608.060
1082.656, 1608.467
1083.138, 1609.752
1083.620, 1611.135
1084.102, 1611.839
1084.585, 1611.789
1085.067, 1610.740
1085.549, 1607.487
1086.031, 1605.562
1086.513, 1606.039
1086.995, 1607.905
1087.477, 1609.945
1087.959, 1611.799
1088.442, 1612.337
1088.924, 1611.102
1089.406, 1609.761
1089.888, 1608.795
1090.370, 1608.140
1090.852, 1607.792
1091.334, 1607.715
1091.816, 1607.774
1092.298, 1607.939
1092.781, 1607.854
1093.263, 1607.167
1093.745, 1606.468
1094.227, 1606.528
1094.709, 1606.662
1095.191, 1605.777
1095.673, 1603.112
1096.155, 1602.167
1096.637, 1603.157
1097.120, 1604.553
1097.602, 1605.190
1098.084, 1605.516
1098.566, 1606.396
1099.048, 1607.510
1099.530, 1607.540
1100.012, 1604.873
1100.494, 1603.573
1100.977, 1604.743
1101.459, 1606.236
1101.941, 1604.321
1102.423, 1600.655
1102.905, 1599.605
1103.387, 1601.697
1103.869, 1603.679
1104.351, 1604.404
1104.833, 1604.393
1105.316, 1603.735
1105.798, 1602.614
1106.280, 1601.412
1106.762, 1600.189
1107.244, 1599.632
1107.726, 1600.090
1108.208, 1600.561
1108.690, 1599.877
1109.172, 1599.208
1109.655, 1599.802
1110.137, 1601.732
1110.619, 1602.708
1111.101, 1602.720
1111.583, 1601.833
1112.065, 1599.355
1112.547, 1596.937
1113.029, 1596.821
1113.512, 1597.917
1113.994, 1598.445
1114.476, 1598.314
1114.958, 1596.948
1115.440, 1593.838
1115.922, 1591.289
1116.404, 1591.841
1116.886, 1593.990
1117.369, 1595.192
1117.851, 1595.504
1118.333, 1595.488
1118.815, 1594.490
1119.297, 1594.427
1119.779, 1596.098
1120.261, 1597.947
1120.743, 1597.779
1121.225, 1596.017
1121.708, 1593.901
1122.190, 1591.551
1122.672, 1589.720
1123.154, 1588.612
1123.636, 1588.418
1124.118, 1589.788
1124.600, 1591.783
1125.082, 1591.438
1125.564, 1589.007
1126.047, 1587.341
1126.529, 1587.289
1127.011, 1587.309
1127.493, 1586.063
1127.975, 1584.598
1128.457, 1583.713
1128.939, 1583.410
1129.421, 1583.803
1129.904, 1584.966
1130.386, 1585.693
1130.868, 1585.544
1131.350, 1584.653
1131.832, 1581.884
1132.314, 1578.991
1132.796, 1578.869
1133.278, 1583.270
1133.760, 1585.183
1134.243, 1584.175
1134.725, 1582.357
1135.207, 1580.273
1135.689, 1578.768
1136.171, 1580.093
1136.653, 1583.054
1137.135, 1584.731
1137.617, 1582.967
1138.099, 1581.926
1138.582, 1581.981
1139.064, 1582.416
1139.546, 1582.464
1140.028, 1582.368
1140.510, 1583.053
1140.992, 1584.305
1141.474, 1584.631
1141.956, 1582.136
1142.439, 1580.375
1142.921, 1580.445
1143.403, 1581.198
1143.885, 1580.646
1144.367, 1579.233
1144.849, 1578.955
1145.331, 1580.090
1145.813, 1580.771
1146.296, 1579.137
1146.778, 1577.783
1147.260, 1578.023
1147.742, 1579.351
1148.224, 1580.510
1148.706, 1581.464
1149.188, 1581.694
1149.670, 1580.916
1150.152, 1580.260
1150.635, 1580.880
1151.117, 1581.628
1151.599, 1581.463
1152.081, 1580.509
1152.563, 1580.189
1153.045, 1580.482
1153.527, 1581.212
1154.009, 1582.533
1154.491, 1583.707
1154.974, 1583.625
1155.456, 1583.225
1155.938, 1583.777
1156.420, 1585.559
1156.902, 1586.452
1157.384, 1586.421
1157.866, 1585.863
1158.348, 1584.842
1158.831, 1583.633
1159.313, 1582.243
1159.795, 1581.001
1160.277, 1580.518
1160.759, 1581.201
1161.241, 1581.879
1161.723, 1582.516
1162.205, 1583.377
1162.688, 1585.444
1163.170, 1587.334
1163.652, 1586.273
1164.134, 1583.345
1164.616, 1581.928
1165.098, 1584.014
1165.580, 1585.259
1166.062, 1585.225
1166.544, 1584.527
1167.026, 1583.246
1167.509, 1582.002
1167.991, 1582.267
1168.473, 1583.827
1168.955, 1584.838
1169.437, 1584.268
1169.919, 1583.850
1170.401, 1583.908
1170.883, 1584.136
1171.366, 1583.802
1171.848, 1583.394
1172.330, 1584.385
1172.812, 1586.886
1173.294, 1588.544
1173.776, 1586.976
1174.258, 1586.548
1174.740, 1588.945
1175.223, 1592.347
1175.705, 1592.993
1176.187, 1591.586
1176.669, 1589.783
1177.151, 1587.704
1177.633, 1586.953
1178.115, 1589.687
1178.597, 1592.228
1179.079, 1593.251
1179.562, 1592.977
1180.044, 1591.159
1180.526, 1588.517
1181.008, 1588.038
1181.490, 1591.258
1181.972, 1594.064
1182.454, 1594.279
1182.936, 1593.821
1183.418, 1593.551
1183.901, 1593.529
1184.383, 1594.295
1184.865, 1595.685
1185.347, 1596.911
1185.829, 1597.545
1186.311, 1598.196
1186.793, 1599.627
1187.275, 1600.738
1187.758, 1600.478
1188.240, 1599.018
1188.722, 1598.549
1189.204, 1598.983
1189.686, 1599.672
1190.168, 1600.911
1190.650, 1601.502
1191.132, 1600.176
1191.615, 1598.401
1192.097, 1597.603
1192.579, 1597.797
1193.061, 1598.201
1193.543, 1598.801
1194.025, 1599.495
1194.507, 1599.327
1194.989, 1600.233
1195.471, 1605.330
1195.953, 1610.839
1196.436, 1611.569
1196.918, 1607.385
1197.400, 1603.912
1197.882, 1601.431
1198.364, 1599.814
1198.846, 1599.116
1199.328, 1599.167
1199.810, 1600.688
1200.293, 1602.545
1200.775, 1602.531
1201.257, 1600.562
1201.739, 1600.523
1202.221, 1602.764
1202.703, 1604.957
1203.185, 1605.131
1203.667, 1604.956
1204.150, 1605.445
1204.632, 1606.381
1205.114, 1607.292
1205.596, 1608.168
1206.078, 1608.901
1206.560, 1609.447
1207.042, 1610.151
1207.524, 1612.197
1208.006, 1613.642
1208.489, 1612.102
1208.971, 1609.021
1209.453, 1608.951
1209.935, 1611.952
1210.417, 1612.545
1210.899, 1609.458
1211.381, 1606.885
1211.863, 1609.255
1212.345, 1612.502
1212.828, 1613.467
1213.310, 1612.789
1213.792, 1612.922
1214.274, 1613.841
1214.756, 1614.157
1215.238, 1613.395
1215.720, 1612.831
1216.202, 1613.440
1216.685, 1614.665
1217.167, 1616.366
1217.649, 1618.281
1218.131, 1619.062
1218.613, 1618.750
1219.095, 1618.531
1219.577, 1618.755
1220.059, 1619.044
1220.542, 1619.457
1221.024, 1619.493
1221.506, 1618.463
1221.988, 1616.675
1222.470, 1616.446
1222.952, 1617.697
1223.434, 1619.377
1223.916, 1621.491
1224.398, 1622.978
1224.880, 1622.787
1225.363, 1622.019
1225.845, 1621.564
1226.327, 1621.376
1226.809, 1620.754
1227.291, 1619.797
1227.773, 1619.387
1228.255, 1619.946
1228.737, 1620.895
1229.220, 1622.335
1229.702, 1623.586
1230.184, 1623.745
1230.666, 1623.100
1231.148, 1625.074
1231.630, 1629.219
1232.112, 1632.484
1232.594, 1633.439
1233.077, 1633.615
1233.559, 1632.975
1234.041, 1632.589
1234.523, 1633.418
1235.005, 1635.265
1235.487, 1636.641
1235.969, 1637.545
1236.451, 1637.912
1236.933, 1637.032
1237.416, 1636.745
1237.898, 1638.283
1238.380, 1640.149
1238.862, 1641.337
1239.344, 1641.925
1239.826, 1642.457
1240.308, 1642.915
1240.790, 1643.258
1241.272, 1642.876
1241.755, 1643.288
1242.237, 1645.486
1242.719, 1647.697
1243.201, 1648.202
1243.683, 1647.566
1244.165, 1648.102
1244.647, 1649.617
1245.129, 1651.359
1245.612, 1653.263
1246.094, 1655.092
1246.576, 1657.074
1247.058, 1658.524
1247.540, 1658.246
1248.022, 1657.161
1248.504, 1658.383
1248.986, 1661.075
1249.469, 1662.294
1249.951, 1658.224
1250.433, 1657.222
1250.915, 1660.940
1251.397, 1665.219
1251.879, 1666.090
1252.361, 1665.172
1252.843, 1665.733
1253.325, 1667.300
1253.807, 1668.122
1254.290, 1666.557
1254.772, 1666.703
1255.254, 1669.258
1255.736, 1671.796
1256.218, 1671.404
1256.700, 1670.255
1257.182, 1671.987
1257.664, 1675.568
1258.147, 1677.576
1258.629, 1676.943
1259.111, 1676.977
1259.593, 1677.979
1260.075, 1679.076
1260.557, 1679.878
1261.039, 1680.116
1261.521, 1678.756
1262.004, 1676.731
1262.486, 1676.494
1262.968, 1678.403
1263.450, 1680.816
1263.932, 1683.688
1264.414, 1685.892
1264.896, 1686.178
1265.378, 1685.840
1265.860, 1685.140
1266.343, 1684.861
1266.825, 1686.908
1267.307, 1691.619
1267.789, 1693.158
1268.271, 1691.175
1268.753, 1689.277
1269.235, 1690.058
1269.717, 1691.514
1270.199, 1692.646
1270.682, 1693.647
1271.164, 1694.677
1271.646, 1695.765
1272.128, 1697.774
1272.610, 1700.616
1273.092, 1702.800
1273.574, 1702.200
1274.056, 1702.451
1274.539, 1705.571
1275.021, 1709.257
1275.503, 1710.299
1275.985, 1709.464
1276.467, 1709.636
1276.949, 1710.879
1277.431, 1712.305
1277.913, 1713.898
1278.396, 1715.050
1278.878, 1715.555
1279.360, 1715.835
1279.842, 1715.873
1280.324, 1716.248
1280.806, 1718.822
1281.288, 1723.092
1281.770, 1726.115
1282.252, 1725.892
1282.734, 1726.808
1283.217, 1729.508
1283.699, 1732.605
1284.181, 1735.150
1284.663, 1736.960
1285.145, 1737.146
1285.627, 1736.299
1286.109, 1736.781
1286.591, 1739.131
1287.074, 1741.194
1287.556, 1742.757
1288.038, 1744.258
1288.520, 1746.311
1289.002, 1748.262
1289.484, 1749.580
1289.966, 1750.311
1290.448, 1750.415
1290.931, 1749.705
1291.413, 1751.144
1291.895, 1754.903
1292.377, 1758.800
1292.859, 1761.828
1293.341, 1763.973
1293.823, 1764.637
1294.305, 1764.739
1294.787, 1765.224
1295.270, 1766.107
1295.752, 1767.662
1296.234, 1769.789
1296.716, 1771.797
1297.198, 1773.421
1297.680, 1775.006
1298.162, 1776.523
1298.644, 1778.317
1299.126, 1781.222
1299.609, 1784.626
1300.091, 1786.608
1300.573, 1787.464
1301.055, 1788.805
