##NAMES=Inderite
##RRUFFID=R050195
##IDEAL CHEMISTRY=MgB_3_O_3_(OH)_5_&#183;5H_2_O
##LOCALITY=Boron, Kern County, California, USA
##OWNER=RRUFF
##SOURCE=Dave Bunk Minerals
##DESCRIPTION=Colorless prismatic crystal
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R050195
##MEASURED CHEMISTRY=Mg_1.00_B_3.00_O_3_(OH)_5_·5H_2_O ; Mg measured, only
##PIN_ID=L00488
##ORIENTATION=Laser parallel to a* (1 0 0). Fiducial mark perpendicular to laser is parallel to b [0 1 0]
438.318, 29644.000
439.657, 30278.000
440.996, 30644.000
442.334, 30954.000
443.673, 30281.000
445.011, 29898.000
446.349, 28736.000
447.687, 27998.000
449.024, 27400.000
450.361, 26658.000
451.699, 26243.000
453.036, 25981.000
454.372, 25523.000
455.709, 25483.000
457.045, 25410.000
458.381, 25545.000
459.717, 25296.000
461.053, 25353.000
462.388, 25307.000
463.724, 25440.000
465.059, 25577.000
466.394, 25693.324
467.728, 26025.000
469.063, 26125.000
470.397, 26274.000
471.731, 26661.000
473.065, 26776.000
474.398, 27471.000
475.732, 27691.000
477.065, 28263.000
478.398, 28981.000
479.731, 29625.000
481.063, 31040.000
482.396, 31766.000
483.728, 33562.000
485.060, 35812.000
486.391, 38358.000
487.723, 41973.000
489.054, 46036.000
490.385, 51147.000
491.716, 54744.000
493.047, 58892.000
494.377, 58970.000
495.708, 57050.000
497.038, 55240.000
498.368, 50080.000
499.697, 47003.000
501.027, 44196.000
502.356, 41732.000
503.685, 39976.000
505.014, 37496.000
506.342, 35953.000
507.671, 34233.000
508.999, 32260.000
510.327, 31121.000
511.655, 29365.000
512.982, 28850.000
514.310, 28017.000
515.637, 27395.000
516.964, 27258.000
518.291, 26653.000
519.617, 26616.000
520.944, 26503.000
522.270, 26252.000
523.596, 26064.000
524.921, 26129.000
526.247, 26008.000
527.572, 25825.000
528.897, 25851.000
530.222, 26040.000
531.547, 25552.000
532.871, 26057.000
534.196, 25634.000
535.520, 25972.000
536.844, 25756.000
538.167, 25692.000
539.491, 25960.000
540.814, 25738.000
542.137, 25883.000
543.460, 26036.000
544.783, 26076.000
546.105, 26041.000
547.427, 26128.000
548.749, 26224.000
550.071, 26077.000
551.393, 26110.000
552.714, 26430.000
554.035, 26547.000
555.356, 26798.000
556.677, 26528.000
557.998, 26992.000
559.318, 27371.000
560.638, 27231.000
561.958, 27766.000
563.278, 27948.000
564.597, 28060.000
565.917, 28842.000
567.236, 28630.000
568.555, 29587.000
569.874, 29566.000
571.192, 30459.000
572.511, 30934.000
573.829, 31374.000
575.147, 32226.000
576.464, 32304.000
577.782, 33315.000
579.099, 33934.000
580.416, 34456.000
581.733, 35254.000
583.050, 35456.000
584.366, 36103.000
585.683, 36075.000
586.999, 35528.000
588.315, 35472.000
589.630, 34620.000
590.946, 34211.000
592.261, 33635.000
593.576, 33313.000
594.891, 33046.000
596.206, 32222.000
597.520, 32204.000
598.834, 31920.000
600.148, 31823.000
601.462, 31771.000
602.776, 31552.000
604.089, 31554.000
605.402, 32016.000
606.715, 32015.000
608.028, 32372.000
609.341, 32460.000
610.653, 32944.000
611.965, 33163.000
613.277, 33794.000
614.589, 34535.000
615.901, 34864.000
617.212, 35778.000
618.523, 36680.000
619.834, 37365.000
621.145, 38747.000
622.456, 39290.000
623.766, 40954.000
625.076, 42038.000
626.386, 43354.000
627.696, 44929.000
629.006, 46076.000
630.315, 47787.000
631.624, 48548.000
632.933, 49901.000
634.242, 51115.000
635.551, 51248.000
636.859, 52418.000
638.167, 52100.000
639.475, 52684.000
640.783, 51505.000
642.090, 50948.000
643.398, 50472.000
644.705, 49016.000
646.012, 48418.000
647.318, 47462.000
648.625, 46040.000
649.931, 44986.000
651.237, 43742.000
652.543, 42390.000
653.849, 41771.000
655.155, 40203.000
656.460, 39715.000
657.765, 38731.000
659.070, 38198.000
660.375, 37192.000
661.679, 36722.000
662.984, 36186.000
664.288, 35520.000
665.592, 35112.000
666.895, 34592.000
668.199, 34280.000
669.502, 34099.000
670.805, 33523.000
672.108, 33232.000
673.411, 33424.000
674.713, 32740.000
676.016, 32769.000
677.318, 32384.000
678.620, 32242.000
679.921, 32034.000
681.223, 31942.000
682.524, 31882.000
683.825, 31530.000
685.126, 31603.000
686.427, 31544.000
687.727, 31761.000
689.028, 31566.000
690.328, 31524.400
691.628, 31227.000
692.927, 31304.000
694.227, 31191.000
695.526, 31188.000
696.825, 31199.000
698.124, 30965.000
699.423, 31173.000
700.721, 31001.000
702.020, 31155.000
703.318, 30784.000
704.616, 30800.000
705.913, 30996.000
707.211, 30448.000
708.508, 30835.000
709.805, 30676.000
711.102, 30632.000
712.399, 30660.000
713.695, 30581.000
714.992, 30920.000
716.288, 30848.000
717.584, 30963.000
718.879, 31124.000
720.175, 31082.000
721.470, 31283.000
722.765, 31514.000
724.060, 31612.000
725.355, 32168.000
726.649, 32237.000
727.944, 32920.000
729.238, 33287.000
730.532, 34049.000
731.825, 34453.000
733.119, 35703.000
734.412, 36805.000
735.705, 38268.000
736.998, 40452.000
738.291, 42516.000
739.584, 44688.000
740.876, 47889.000
742.168, 50039.000
743.460, 51801.000
744.752, 52248.000
746.043, 50978.000
747.334, 49777.000
748.626, 47131.000
749.916, 44956.000
751.207, 43146.000
752.498, 40876.000
753.788, 39706.000
755.078, 38373.000
756.368, 37373.000
757.658, 36698.000
758.947, 35648.000
760.237, 35517.000
761.526, 35105.000
762.815, 34578.000
764.104, 34641.000
765.392, 34381.000
766.680, 34348.000
767.969, 34142.000
769.257, 33958.000
770.544, 33955.000
771.832, 33634.000
773.119, 33664.000
774.406, 33329.000
775.693, 32972.000
776.980, 33069.000
778.267, 33012.000
779.553, 32801.000
780.839, 32707.000
782.125, 32594.000
783.411, 32625.000
784.697, 32718.000
785.982, 32110.000
787.267, 32568.000
788.552, 32161.000
789.837, 32277.000
791.122, 32344.000
792.406, 32080.000
793.690, 32499.000
794.974, 32092.000
796.258, 32176.000
797.542, 32247.000
798.825, 32023.000
800.108, 32364.000
801.391, 32142.000
802.674, 32378.000
803.957, 32405.000
805.239, 32130.000
806.522, 32354.000
807.804, 32142.000
809.085, 32362.000
810.367, 32519.000
811.649, 32304.000
812.930, 32642.000
814.211, 32552.000
815.492, 32467.000
816.772, 32881.000
818.053, 32390.000
819.333, 32486.000
820.613, 32635.000
821.893, 32313.000
823.173, 32653.000
824.452, 32416.000
825.732, 32417.000
827.011, 32828.000
828.290, 32395.000
829.568, 32720.000
830.847, 32384.000
832.125, 32456.000
833.403, 32669.000
834.681, 32421.000
835.959, 32754.000
837.236, 32423.000
838.514, 32542.000
839.791, 32879.000
841.068, 32546.000
842.345, 32858.000
843.621, 32848.000
844.898, 32782.000
846.174, 32997.000
847.450, 33001.000
848.726, 33051.000
850.001, 33299.000
851.277, 33438.000
852.552, 33826.000
853.827, 33896.000
855.102, 33669.000
856.376, 33994.000
857.651, 34326.000
858.925, 35021.000
860.199, 35392.000
861.473, 35240.000
862.746, 35248.000
864.020, 35420.000
865.293, 35534.000
866.566, 35842.000
867.839, 35636.000
869.112, 35986.000
870.384, 35800.000
871.656, 35976.000
872.928, 36129.000
874.200, 36114.000
875.472, 36864.000
876.744, 36533.000
878.015, 37123.000
879.286, 37108.000
880.557, 37134.000
881.828, 37379.000
883.098, 37313.000
884.369, 37604.000
885.639, 37488.000
886.909, 37381.000
888.178, 37378.000
889.448, 37371.000
890.717, 37314.000
891.987, 37237.000
893.256, 37160.578
894.524, 37149.000
895.793, 36932.000
897.061, 36886.000
898.330, 36728.000
899.598, 36784.000
900.865, 36661.000
902.133, 36420.000
903.401, 36525.000
904.668, 36611.000
905.935, 36416.000
907.202, 36371.000
908.468, 36513.000
909.735, 36397.000
911.001, 36208.000
912.267, 36371.000
913.533, 36141.000
914.799, 36556.000
916.064, 36058.000
917.330, 36204.000
918.595, 36349.000
919.860, 36040.000
921.124, 36468.000
922.389, 35915.000
923.653, 36470.000
924.918, 36353.000
926.182, 36057.000
927.445, 36301.000
928.709, 36333.000
929.972, 36266.000
931.236, 36552.000
932.499, 36490.000
933.761, 36536.000
935.024, 36570.000
936.286, 36668.000
937.549, 36899.000
938.811, 36970.000
940.073, 37259.000
941.334, 37495.000
942.596, 37194.000
943.857, 37744.000
945.118, 37569.000
946.379, 38016.000
947.640, 37828.000
948.900, 37908.000
950.161, 38016.000
951.421, 37717.000
952.681, 37627.000
953.940, 37579.980
955.200, 37332.000
956.459, 37405.000
957.719, 37267.000
958.978, 37114.000
960.236, 37219.000
961.495, 36872.000
962.753, 37038.000
964.012, 36978.000
965.270, 36678.000
966.527, 37304.000
967.785, 36954.000
969.043, 36739.000
970.300, 37194.000
971.557, 36730.000
972.814, 37038.000
974.071, 37140.000
975.327, 37041.000
976.583, 37259.000
977.840, 37010.000
979.095, 37202.000
980.351, 37330.000
981.607, 37262.000
982.862, 37542.000
984.117, 37772.000
985.372, 37610.000
986.627, 38020.000
987.882, 37802.000
989.136, 38254.000
990.390, 38331.000
991.644, 38305.000
992.898, 38834.000
994.152, 38732.000
995.405, 39360.000
996.659, 39715.000
997.912, 39527.000
999.165, 40432.000
1000.417, 40752.000
1001.670, 40888.000
1002.922, 41362.000
1004.174, 41198.000
1005.426, 41372.000
1006.678, 41393.000
1007.930, 41520.000
1009.181, 41842.000
1010.432, 41689.000
1011.683, 41844.000
1012.934, 42193.000
1014.185, 42068.000
1015.435, 42545.000
1016.685, 42164.000
1017.935, 42312.000
1019.185, 42656.000
1020.435, 42376.000
1021.684, 42827.000
1022.934, 42770.000
1024.183, 42066.000
1025.432, 42544.000
1026.680, 42113.000
1027.929, 42157.000
1029.177, 41856.000
1030.425, 41624.000
1031.673, 41866.000
1032.921, 41664.000
1034.169, 41056.000
1035.416, 41270.000
1036.663, 40910.000
1037.911, 40936.000
1039.157, 40922.000
1040.404, 41048.000
1041.650, 41068.000
1042.897, 40945.000
1044.143, 41133.000
1045.389, 41350.000
1046.634, 41188.000
1047.880, 41616.000
1049.125, 41625.000
1050.371, 41598.000
1051.615, 42385.000
1052.860, 41825.000
1054.105, 42474.000
1055.349, 42652.000
1056.593, 42401.000
1057.837, 42760.000
1059.081, 42813.000
1060.325, 42578.000
1061.568, 42862.000
1062.812, 42648.000
1064.055, 42448.000
1065.298, 42542.000
1066.540, 42081.000
1067.783, 42141.000
1069.025, 41608.000
1070.267, 41802.000
1071.509, 41744.000
1072.751, 41153.000
1073.993, 41598.000
1075.234, 41554.000
1076.475, 41277.000
1077.716, 41593.000
1078.957, 41133.000
1080.198, 41436.000
1081.438, 41563.000
1082.679, 41176.000
1083.919, 41617.000
1085.159, 41489.000
1086.398, 41340.000
1087.638, 41528.000
1088.877, 41166.000
1090.116, 41261.000
1091.355, 41411.000
1092.594, 41232.000
1093.833, 41406.395
1095.071, 41429.000
1096.309, 41282.000
1097.547, 41566.000
1098.785, 40938.000
1100.023, 41275.000
1101.260, 41317.000
1102.498, 40930.000
1103.735, 41392.000
1104.972, 41301.000
1106.208, 41400.000
1107.445, 41462.000
1108.681, 41180.000
1109.918, 41762.000
1111.154, 41648.000
1112.389, 41651.000
1113.625, 42016.000
1114.860, 41721.000
1116.096, 42001.000
1117.331, 42587.000
1118.566, 42378.000
1119.800, 42624.000
1121.035, 42898.000
1122.269, 43040.000
1123.503, 43673.000
1124.737, 43677.000
1125.971, 43787.000
1127.205, 44248.000
1128.438, 44073.000
1129.671, 44834.000
1130.904, 44920.000
1132.137, 44905.000
1133.370, 45816.000
1134.602, 45812.000
1135.834, 45563.000
1137.066, 46171.395
1138.298, 46374.000
1139.530, 46572.000
1140.762, 46090.000
1141.993, 45840.000
1143.224, 46755.000
1144.455, 45728.000
1145.686, 46222.000
1146.917, 46248.000
1148.147, 45604.000
1149.377, 46288.000
1150.607, 45733.000
1151.837, 45942.000
1153.067, 46066.000
1154.296, 45532.000
1155.526, 46033.000
1156.755, 46384.000
1157.984, 45744.000
1159.213, 46296.000
1160.441, 46560.000
1161.670, 46365.000
1162.898, 46934.000
1164.126, 46722.000
1165.354, 46836.000
1166.581, 47421.000
1167.809, 46997.000
1169.036, 47536.000
1170.263, 47532.000
1171.490, 47149.000
1172.717, 48081.000
1173.943, 47485.000
1175.170, 47432.000
1176.396, 47760.000
1177.622, 46990.000
1178.848, 47496.000
1180.073, 46837.000
1181.299, 46464.000
1182.524, 46952.000
1183.749, 46036.000
1184.974, 46380.000
1186.199, 46301.000
1187.423, 45833.000
1188.648, 46104.000
1189.872, 45859.000
1191.096, 45270.000
1192.320, 45838.000
1193.543, 45121.000
1194.767, 45221.000
1195.990, 45132.000
1197.213, 44922.000
1198.436, 45348.000
1199.659, 44960.000
1200.881, 44628.000
1202.104, 45216.000
1203.326, 44547.000
1204.548, 44746.000
1205.770, 44608.000
1206.991, 44250.000
1208.213, 44684.000
1209.434, 44212.000
1210.655, 43996.000
1211.876, 44360.000
1213.096, 43928.000
1214.317, 44131.000
1215.537, 44373.000
1216.757, 43910.000
1217.977, 44360.000
1219.197, 44208.000
1220.417, 44007.000
1221.636, 44258.000
1222.855, 44144.000
1224.074, 44363.000
1225.293, 44134.000
1226.512, 43900.000
1227.731, 44542.000
1228.949, 44144.000
1230.167, 43897.000
1231.385, 44524.000
1232.603, 44200.000
1233.820, 44301.000
1235.038, 44068.961
1236.255, 44532.836
1237.472, 44827.773
1238.689, 44962.836
1239.906, 44459.234
1241.122, 44780.273
1242.338, 44770.816
1243.555, 44747.867
1244.771, 45003.000
1245.986, 44568.000
1247.202, 45096.000
1248.417, 44832.000
1249.633, 44906.000
1250.848, 45297.000
1252.063, 44910.000
1253.277, 45090.000
1254.492, 45270.000
1255.706, 45004.000
1256.920, 45294.000
1258.134, 45227.000
1259.348, 44908.000
1260.562, 45651.000
1261.775, 45287.000
1262.988, 45050.000
1264.201, 45801.000
1265.414, 45173.000
1266.627, 45556.000
1267.839, 45531.000
1269.052, 45146.000
1270.264, 45894.000
1271.476, 45600.000
1272.688, 45564.000
1273.899, 45928.000
1275.111, 45433.000
1276.322, 45910.000
1277.533, 45733.000
1278.744, 45353.000
1279.955, 46037.000
1281.165, 45749.000
1282.376, 45347.000
1283.586, 46019.000
1284.796, 45467.000
1286.006, 45496.000
1287.215, 45904.000
1288.425, 45112.000
1289.634, 45872.000
1290.843, 45644.000
1292.052, 45331.000
1293.261, 45778.000
1294.469, 45480.000
1295.678, 45403.000
1296.886, 45976.000
1298.094, 45308.000
1299.302, 45441.000
1300.509, 45629.000
1301.717, 45232.000
1302.924, 46104.000
1304.131, 45507.000
1305.338, 45179.000
1306.545, 45979.000
1307.752, 45544.000
1308.958, 45410.000
1310.164, 46041.000
1311.370, 45434.000
1312.576, 45904.000
1313.782, 46104.000
1314.987, 45616.000
1316.193, 46246.000
1317.398, 46150.000
1318.603, 45768.000
1319.807, 46206.000
1321.012, 45764.000
1322.216, 46002.000
1323.421, 46346.000
1324.625, 45544.000
1325.829, 46174.000
1327.032, 46160.000
1328.236, 45874.000
1329.439, 46496.000
1330.642, 45864.000
1331.845, 46381.000
1333.048, 46488.000
1334.251, 46025.000
1335.453, 46653.000
1336.656, 46440.000
1337.858, 46282.000
1339.060, 47018.000
1340.261, 46498.000
1341.463, 46332.000
1342.664, 47172.000
1343.866, 46347.000
1345.067, 47033.000
1346.267, 47369.000
1347.468, 46717.000
1348.669, 47345.000
1349.869, 47288.000
1351.069, 46957.000
1352.269, 47884.000
1353.469, 47269.000
1354.668, 47464.000
1355.868, 48003.000
1357.067, 47320.000
1358.266, 47712.000
1359.465, 47747.000
1360.664, 47024.000
1361.862, 47984.000
1363.061, 47787.000
1364.259, 47587.000
1365.457, 47938.000
1366.655, 47281.000
1367.852, 47816.000
1369.050, 47674.000
1370.247, 47482.000
1371.444, 47763.000
1372.641, 47656.000
1373.838, 47226.000
##END=



