##NAMES=Rhodizite
##RRUFFID=R050099
##IDEAL CHEMISTRY=KAl_4_Be_5_B_11_O_28_
##LOCALITY=Mont Ibity, Antsirabe, Madagascar
##OWNER=RRUFF
##SOURCE=Rock Currier
##DESCRIPTION=Pale green single crystals
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R050099
##MEASURED CHEMISTRY=([box]_0.49_K_0.32_Rb_0.17_Na_0.02_)(Al_3.96_Si_0.04_)_Σ=4_Be_4.00_(B_11.45_Be_0.55_)_Σ=12_O_28_
##PIN_ID=L00516
##ORIENTATION=Laser parallel to a* (1 0 0). Fiducial mark perpendicular to laser is parallel to b [0 1 0]
102.428, 12868.000
103.820, 13038.000
105.212, 13313.000
106.604, 13458.000
107.995, 13516.000
109.387, 13462.000
110.777, 13527.000
112.168, 13476.000
113.559, 13932.000
114.949, 14273.000
116.339, 14671.000
117.729, 14503.000
119.119, 14502.000
120.508, 14179.000
121.897, 14206.000
123.286, 14133.000
124.675, 14294.000
126.063, 14185.000
127.452, 14141.000
128.840, 14359.000
130.228, 14272.000
131.615, 14145.000
133.003, 14297.000
134.390, 14529.000
135.777, 14475.000
137.164, 14512.000
138.550, 14666.000
139.937, 14639.000
141.323, 14626.000
142.709, 14642.000
144.094, 14678.000
145.480, 14832.000
146.865, 14707.000
148.250, 14795.158
149.635, 15159.000
151.019, 14923.000
152.403, 14660.000
153.788, 14906.000
155.171, 14887.000
156.555, 14772.000
157.939, 14878.000
159.322, 14931.000
160.705, 14991.000
162.088, 14969.858
163.470, 14935.000
164.853, 14865.000
166.235, 14910.000
167.617, 14836.000
168.998, 14955.000
170.380, 14979.000
171.761, 14835.000
173.142, 14870.000
174.523, 14984.000
175.904, 14922.000
177.284, 15056.000
178.664, 15023.000
180.044, 15052.000
181.424, 15140.000
182.803, 15161.000
184.183, 15150.000
185.562, 15161.000
186.940, 15253.000
188.319, 15127.000
189.698, 15321.000
191.076, 15155.000
192.454, 15298.000
193.831, 15289.000
195.209, 15291.000
196.586, 15334.000
197.963, 15286.000
199.340, 15446.000
200.717, 15472.000
202.093, 15534.000
203.470, 15446.000
204.846, 15315.000
206.221, 15370.623
207.597, 15309.764
208.972, 15387.000
210.347, 15378.000
211.722, 15386.050
213.097, 15450.362
214.472, 15522.000
215.846, 15544.000
217.220, 15592.000
218.594, 15620.000
219.967, 15529.000
221.341, 15468.000
222.714, 15654.000
224.087, 15510.000
225.460, 15603.000
226.832, 15691.000
228.204, 15554.000
229.577, 15734.000
230.948, 15633.000
232.320, 15728.000
233.692, 15718.000
235.063, 15792.000
236.434, 15811.000
237.805, 15736.000
239.175, 15921.000
240.545, 15816.000
241.916, 15964.000
243.286, 16006.000
244.655, 16029.000
246.025, 15996.000
247.394, 15955.000
248.763, 15998.000
250.132, 16000.000
251.501, 16128.000
252.869, 16072.000
254.237, 16153.000
255.605, 16275.000
256.973, 16177.000
258.340, 16270.000
259.708, 16243.000
261.075, 16431.000
262.442, 16369.000
263.808, 16256.000
265.175, 16457.000
266.541, 16460.000
267.907, 16546.000
269.273, 16521.000
270.639, 16505.000
272.004, 16518.000
273.369, 16475.000
274.734, 16538.000
276.099, 16538.000
277.463, 16804.000
278.828, 16772.000
280.192, 16724.000
281.556, 16885.000
282.919, 16798.000
284.283, 17000.000
285.646, 16977.000
287.009, 17033.000
288.372, 17233.000
289.734, 17236.000
291.097, 17603.000
292.459, 17906.000
293.821, 18249.000
295.183, 18797.000
296.544, 18904.000
297.905, 18856.000
299.266, 18569.000
300.627, 18363.000
301.988, 18013.000
303.348, 17909.000
304.709, 17665.000
306.069, 17652.000
